IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.194.170.172","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.194.179.160","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.194.225.184","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.194.239.4","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.194.251.30","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.195.7.217","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.195.246.71","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.208.182.253","ets-ui.services.adobe.com","Adobe Inc.","ets-ui.services.adobe.com|ets-prod-ue-bastion.services.adobe.com|ets-flow.services.adobe.com|na1e-ccx.services.adobe.com|na1e-internal.services.adobe.com|na1e-uw.services.adobe.com|identity-okta.services.adobe.com|ets-prod-uw-bastion.services.adobe.com|na1e-h.services.adobe.com|na1e-uw1-internal.services.adobe.com|etsreports.services.adobe.com|ets-prd1-bastion.services.adobe.com|na1e.services.adobe.com|ets-prod-bastion.services.adobe.com|na1e-acc.services.adobe.com|na1e-ccsdk.services.adobe.com|na1e-ue1-internal.services.adobe.com|na1e-internal.adobe-identity.com|ets-uw-bastion.services.adobe.com|na1e.adobe-identity.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.209.32.89","*.typekit.com","Adobe Inc.","*.typekit.com|*.annotate-staging.fonts.adobe.com|*.typekit.net|*.annotate.fonts.adobe.com|typekit.net|*.fonts.adobe.com|typekit.com|fonts.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.209.120.52","learningmanagerdev.adobe.com","Adobe Inc.","learningmanagerdev.adobe.com|captivateprimelrsdev.adobe.com|learningmanagerlrsdev.adobe.com|captivateprimedev.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.209.169.51","*.auth-staging.adobe.com","Adobe Inc.","*.auth-staging.adobe.com|sp-preprod.auth.adobe.com|api-prequal.auth.adobe.com|entitlement-preprod.auth.adobe.com|console-prequal-secondary.auth.adobe.com|api-gateway-ap-stage-ue1.adobe.io|api-gateway-ap-stage-uw2.adobe.io|console-prequal.auth.adobe.com|sp-prequal.auth.adobe.com|prequal.api.auth.adobe.com|api.auth.adobe.com|entitlement.auth.adobe.com|esm-dc-prequal.auth.adobe.com|sp.auth.adobe.com|console-preprod.auth.adobe.com|api-preprod.auth.adobe.com|entitlement-prequal.auth.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.196.40.228","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.196.125.138","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.196.228.180","adobe.io","Adobe Inc.","adobe.io|*.acrobat.com|adobecc.com|mixamo.com|*.adobecontent.io|*.adobe.io|*.dev.dexilab.acrobat.com|*.infra.adobe.io|*.infra.private.adobe.io|adobesc.com|*.licenses.adobe.com|*.adobecc.com|oobesaas.adobe.com|*.files.dev.dexilab.acrobat.com|adobecontent.io|*.files.stage.acrobat.com|*.stage.acrocomcontent.com|*.stage.acrobat.com|*.acrocomcontent.com|*.mixamo.com|licenses.adobe.com|*.files.acrobat.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.197.11.168","*.typekit.com","Adobe Inc.","*.typekit.com|*.annotate-staging.fonts.adobe.com|*.typekit.net|*.annotate.fonts.adobe.com|typekit.net|*.fonts.adobe.com|typekit.com|fonts.adobe.com",""
"44.197.33.239","*.demdex.com","Adobe Inc.","*.demdex.com|aam.adobe.com|audiencemanager.adobe.com|demdex.com|*.demdex.net|audience-manager.adobe.com|demdex.net",""
"44.197.44.14","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.197.149.28","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.198.86.118","adobe.io","Adobe Inc.","adobe.io|*.acrobat.com|adobecc.com|mixamo.com|*.adobecontent.io|*.adobe.io|*.dev.dexilab.acrobat.com|*.infra.adobe.io|*.infra.private.adobe.io|adobesc.com|*.licenses.adobe.com|*.adobecc.com|oobesaas.adobe.com|*.files.dev.dexilab.acrobat.com|adobecontent.io|*.files.stage.acrobat.com|*.stage.acrocomcontent.com|*.stage.acrobat.com|*.acrocomcontent.com|*.mixamo.com|licenses.adobe.com|*.files.acrobat.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.198.107.40","prd.ceng.magento.com","","prd.ceng.magento.com|supportinsights.adobe.com|*.swat.magento.com|*.prd.ceng.magento.com|swat.magento.com|*.supportinsights.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.198.130.73","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.198.154.229","adobe.io","Adobe Inc.","adobe.io|*.acrobat.com|adobecc.com|mixamo.com|*.adobecontent.io|*.adobe.io|*.dev.dexilab.acrobat.com|*.infra.adobe.io|*.infra.private.adobe.io|adobesc.com|*.licenses.adobe.com|*.adobecc.com|oobesaas.adobe.com|*.files.dev.dexilab.acrobat.com|adobecontent.io|*.files.stage.acrobat.com|*.stage.acrocomcontent.com|*.stage.acrobat.com|*.acrocomcontent.com|*.mixamo.com|licenses.adobe.com|*.files.acrobat.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.198.239.83","adobe.io","Adobe Inc.","adobe.io|*.acrobat.com|adobecc.com|mixamo.com|*.adobecontent.io|*.adobe.io|*.dev.dexilab.acrobat.com|*.infra.adobe.io|*.infra.private.adobe.io|adobesc.com|*.licenses.adobe.com|*.adobecc.com|oobesaas.adobe.com|*.files.dev.dexilab.acrobat.com|adobecontent.io|*.files.stage.acrobat.com|*.stage.acrocomcontent.com|*.stage.acrobat.com|*.acrocomcontent.com|*.mixamo.com|licenses.adobe.com|*.files.acrobat.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"44.198.245.54","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.199.103.110","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"44.199.179.201","*.integrations.adobe.com","Adobe Inc.","*.integrations.adobe.com|ccslackintegration.adobe.com|xdjiraintegration.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.59.115.145","captivateprimeeu.adobe.com","Adobe Inc.","captivateprimeeu.adobe.com|captivateprimelrseu.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.59.194.126","apis.kopflos.adobe.com","","apis.kopflos.adobe.com",""
"52.59.215.102","*.campaign-sandbox.adobe.com","Adobe Inc.","*.campaign-sandbox.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.24.0.137","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.9.150","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.11.231","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.19.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.20.87","*.services.adobe.com","Adobe Inc.","*.services.adobe.com|*.adobe-identity.com|services.stage.acrobat.com|services.acrobat.com|services.adobe.com|*.adobelogin.com",""
"52.24.26.51","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.34.99","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.34.157","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.37.199","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.39.35","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.48.20","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.55.150","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.58.61","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.59.197","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.59.237","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.24.61.80","captivateprimeus.adobe.com","Adobe Inc.","captivateprimeus.adobe.com|captivateprimelrsus.adobe.com|learningmanagerus.adobe.com|learningmanagerlrsus.adobe.com",""
"52.24.64.108","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.65.69","*.services.adobe.com","Adobe Inc.","*.services.adobe.com|*.adobe-identity.com|services.stage.acrobat.com|services.acrobat.com|services.adobe.com|*.adobelogin.com",""
"52.24.68.201","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.71.161","api.adobeeda.com","Adobe Inc.","api.adobeeda.com|api.eda-dev-int.corp.adobe.com|api-ui.eda-prd-int.adobe.net|api-v1.dev.adobeeda.com|api-ui.stage.adobeeda.com|api.eda-dev-int.adobe.net|api.sbx.adobeeda.com|api-v1.eda-dev-int.adobe.net|api-ui.eda-prd-int.corp.adobe.com|api.eda-stg-int.corp.adobe.com|api-ui.eda-stg-int.adobe.net|api-ui.dev.adobeeda.com|api-v2.dev.adobeeda.com|api-ui.eda-dev-int.adobe.net|api-v2.eda-prd-int.adobe.net|api-v2.eda-dev-int.corp.adobe.com|api-ui.eda-dev-int.corp.adobe.com|api-v1.stage.adobeeda.com|api.eda-prd-int.corp.adobe.com|api-v2.eda-dev-int.adobe.net|api.stage.adobeeda.com|api-v1.eda-prd-int.corp.adobe.com|api-v1.eda-stg-int.adobe.net|api.eda-prd-int.adobe.net|api-v1.adobeeda.com|api-v2.eda-stg-int.adobe.net|api-v2.eda-prd-int.corp.adobe.com|api-v1.eda-stg-int.corp.adobe.com|api-v2.adobeeda.com|api.eda-stg-int.adobe.net|api-v2.eda-stg-int.corp.adobe.com|api-ui.eda-stg-int.corp.adobe.com|api.dev.adobeeda.com|api-v1.eda-dev-int.corp.adobe.com|api-v1.eda-prd-int.adobe.net|api-v2.stage.adobeeda.com",""
"52.24.75.219","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.76.147","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.88.27","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.95.105","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.100.81","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.102.240","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.107.167","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.110.58","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.113.142","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.118.89","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.121.19","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.129.79","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.130.121","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.132.30","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.135.237","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.24.150.121","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.152.93","auth-stg1.services.adobe.com","Adobe Inc.","auth-stg1.services.adobe.com|auth-stg1-va6.services.adobe.com|auth-api-stg1-i.services.adobe.com|auth-stg1-or2-internal.services.adobe.com|auth-stg1-va6-internal-experiment.services.adobe.com|auth-stg1-va6-internal.services.adobe.com|auth-stg1-i.services.adobe.com|auth-stg1-or2-internal-experiment.services.adobe.com|auth-cloudfront.stage.ims.adobejanus.com|auth-api-stg1.services.adobe.com|auth-stg1-ti.services.adobe.com|auth-stg1-or2-internal-control.services.adobe.com|auth-stg1-or2.services.adobe.com|auth-stg1-or2-i.services.adobe.com|auth-stg1-si.services.adobe.com|auth-stg1-va6-internal-control.services.adobe.com|auth-stg1-va6-i.services.adobe.com|auth-api-stg1-origin.services.adobe.com",""
"52.24.156.17","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.158.25","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.163.36","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.165.52","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.171.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.176.35","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.177.13","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.178.153","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.180.158","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.184.63","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.185.14","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.190.168","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.190.212","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.192.71","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.194.165","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.201.38","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.205.161","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.207.75","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.24.213.70","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.218.70","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.219.161","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.221.74","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.225.245","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.226.76","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.230.171","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.231.228","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.235.53","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.239.201","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.241.130","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.241.136","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.243.167","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.245.205","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.246.147","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.251.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.251.124","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.24.253.156","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.6.240","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.7.92","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.10.85","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.19.66","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.19.226","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.20.119","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.25.26.25","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.29.123","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.29.208","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.30.188","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.44.52","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.45.225","postoffice.adobe.com","Adobe Inc.","postoffice.adobe.com|*.stage.postoffice.adobe.com|*.test.postoffice.adobe.com|*.smtp.postoffice.adobe.com|*.stage-hipaa.postoffice.adobe.com|*.dev.postoffice.adobe.com|*.track.postoffice.adobe.com|*.prod-hipaa.postoffice.adobe.com|*.postoffice.adobe.com|*.qa.postoffice.adobe.com|*.stage-track-hipaa.postoffice.adobe.com|*.prod.postoffice.adobe.com",""
"52.25.49.19","*.dev.adobelogin.com","Adobe Inc.","*.dev.adobelogin.com|ims-dev3.adobelogin.com|ims-na1-qa2.adobelogin.com|ims-na1-ci1.adobelogin.com|adobeid-na1-dev4.services.adobe.com|*.dev.services.adobe.com|federatedid-dev3-uw2-internal.services.adobe.com|ims-na1-dev3.adobelogin.com|adobeid-dev3-uw2-internal.services.adobe.com|ims-dev3-ue1-internal.adobelogin.com|ims-dev3-uw2-internal.adobelogin.com|federatedid-dev5.services.adobe.com|ims-na1-ci2.adobelogin.com|adobeid-na1-ci2.services.adobe.com|ims-na1-dev4.adobelogin.com|delegated-dev1.adobelogin.com|federatedid-na1-dev4.services.adobe.com|adobeid-na1-ci1.services.adobe.com|adobeid-na1-qa2.services.adobe.com|federatedid-na1-dev3.services.adobe.com|ims-na1-dev1.adobelogin.com|federatedid-dev3-ue1-internal.services.adobe.com|adobeid-dev3-ew1-internal.services.adobe.com|adobeid-na1-dev3.services.adobe.com|delegated-qa2.adobelogin.com|federatedid-na1-dev5.services.adobe.com|adobeid-dev3.services.adobe.com|ims-dev3-ew1-internal.adobelogin.com|delegated-ci2.adobelogin.com|delegated-ci1.adobelogin.com|adobeid-dev5.services.adobe.com|federatedid-na1-qa2.services.adobe.com|federatedid-na1-ci1.services.adobe.com|federatedid-na1-dev1.services.adobe.com|federatedid-dev3-ew1-internal.services.adobe.com|delegated-dev3.adobelogin.com|federatedid-na1-ci2.services.adobe.com|delegated-dev4.adobelogin.com|adobeid-dev3-ue1-internal.services.adobe.com|adobeid-na1-dev1.services.adobe.com|federatedid-dev3.services.adobe.com|ims-dev5.adobelogin.com",""
"52.25.49.222","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.51.42","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.52.116","adobe.io","Adobe Inc.","adobe.io|*.acrobat.com|adobecc.com|mixamo.com|*.adobecontent.io|*.adobe.io|*.dev.dexilab.acrobat.com|*.infra.adobe.io|*.infra.private.adobe.io|adobesc.com|*.licenses.adobe.com|*.adobecc.com|oobesaas.adobe.com|*.files.dev.dexilab.acrobat.com|adobecontent.io|*.files.stage.acrobat.com|*.stage.acrocomcontent.com|*.stage.acrobat.com|*.acrocomcontent.com|*.mixamo.com|licenses.adobe.com|*.files.acrobat.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"52.25.59.42","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.60.63","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.71.179","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.77.210","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.80.3","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.84.175","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.85.34","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.85.78","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.87.117","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.93.79","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.25.94.251","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.99.175","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.105.68","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.111.33","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.118.40","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.125.97","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.126.126","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.128.127","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.130.169","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.131.126","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.131.154","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.137.235","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.145.176","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.147.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.147.212","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.151.79","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.151.139","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.159.20","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.160.52","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.25.160.219","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
